begin time,end time,turn,Overlap,Interruption,Successful interruption,turn.holder,speaker,Chinese,Pinyin,English,addressee,arguable.move,issue at stake,substance,whats offered,strategy.detail,strategy,strategy.meaning,option,option.details,target.detail,valence,attitude,explicitness,invocation.signal,trigger,attitude.realisation,graduation.detail,graduation.realisation,engagement.detail,engage.realisation,particle
20:56.0,20:58.2,142,,,,,M_Yu_H02,而是一味的靠讲道理,Ér shì yīwèi de kào jiǎng dàolǐ.,You have been reasoning all the time.,husband,,,,,,,,,,husband,-ve,judgement,inscribe,,,,,,contract:disclaim:counter,,
20:58.2,21:00.0,142,,,,,M_Yu_H02,讲事实..来处理问题,Jiǎng shìshí.. lái chǔlǐ wèntí.,Displaying the facts to deal with the problem.,husband,,,,,,,,,,,,,,,,,,,,,
21:00.0,21:03.9,142,,,,,M_Yu_H02,那么在夫妻的婚姻关系当中处理..显然是不适当的,Nàme zài fūqī de hūnyīn guānxì dāngzhōng chǔlǐ.. xiǎnrán shì bùshìdàng de.,Then it is obviously inappropriate when dealing with marital relationship between husband and wife.,husband,,,,,,,,,,husband,-ve,judgement,inscribe,,,,,,contract:proclaim,,
21:03.9,21:07.0,142,,,,,M_Yu_H02,而且我认为..也可以看得到..效果并不好,Érqiě wǒ rènwéi.. yě kěyǐ kàn dédào.. xiàoguǒ bìng bù hǎo.,And I think.. also it can be seen.. the effect is not good.,husband,,,,,,,,,,husband,-ve,judgement,inscribe,,,,,,expand:entertain,,
21:07.1,21:14.0,143,,,,M_Wen_H02,M_Wen_H02,大姐..我想问问你啊你..一直以来..你高兴吗,Dàjiě.. wǒ xiǎng wèn wèn nǐ a. Nǐ.. yīzhí yǐlái.. nǐ gāoxìng ma,Big sister.. I want to ask you. You.. in these years.. are you happy,wife,,,,,,,,,,wife,-ve,affect,invoke,rhetorical question,,,,,contract:proclaim,,
21:14.0,21:15.5,143,,,,,M_Wen_H02,你自己高兴吗,Nǐ zìjǐ gāoxìng ma,Are you happy yourself,wife,,,,,,,,,,wife,-ve,affect,invoke,rhetorical question,,,,,contract:proclaim,,
21:15.5,21:17.9,144,,,,Wife_H02_AW,Wife_H02_AW,这两年当中..我不是太高兴,Zhè liǎng nián dāngzhōng.. wǒ bù shì tài gāoxìng.,I was not very happy during these two years,female mediator,,,,,,,,,,antagonist,-ve,judgement,invoke,attitudinal token,antagonist,不高兴,down:isolated,不太,monoglossic,,
21:17.9,21:23.6,145,,I,S,M_Wen_H02,M_Wen_H02,就是因为从今天..你坐在这个台上的时候..你整个人看起来很严肃,Jiùshì yīnwèi cóng jīntiān.. nǐ zuò zài zhège tái shàng de shíhòu.. nǐ zhěnggè rén kàn qǐlái hěn yánsù.,It is because today.. when you are sitting on this stage.. your whole person seems to be very serious.,wife,,,,,,,,,,wife,-ve,affect,invoke,up-scaling,,,up:isolated,,expand:entertain,,
21:23.6,21:27.0,145,,,,,M_Wen_H02,而且你从来没有笑过..我感觉,Érqiě nǐ cónglái méiyǒu xiàoguò.. wǒ gǎnjué.,And you never laugh.. I feel.,wife,,,,,,,,,,wife,-ve,affect,inscribe,,,,up:isolated,,expand:entertain,,
21:27.0,21:28.8,146,,,,Wife_H02_AW,Wife_H02_AW,没有..笑不起来,Méiyǒu.. xiào bù qǐlái.,No.. I can't laugh.,female mediator,,,,,,,,,,antagonist,-ve,judgement,invoke,attitudinal token,antagonist,,,,monoglossic,,
21:28.8,21:29.8,146,,,,,Wife_H02_AW,内心,Nèixīn.,My inner heart.,female mediator,,,,,,,,,,,,,,,,,,,,,
21:29.8,21:31.7,147,,I,S,M_Wen_H02,M_Wen_H02,就整个人很压抑,Jiù zhěnggè rén hěn yāyì.,The whole person is very depressed.,wife,,,,,,,,,,wife,-ve,affect,inscribe,,,,up:infused,,,,
21:31.8,21:32.8,148,,,,Wife_H02_AW,Wife_H02_AW,压抑,Yāyì.,Depressed.,female mediator,,,,,,,,,,antagonist,-ve,judgement,invoke,attitudinal token,antagonist,压抑,up:infused,压抑,monoglossic,,
21:32.9,21:35.6,149,,I,S,M_Wen_H02,M_Wen_H02,你一直说你要这个男人在乎你,Nǐ yīzhí shuō nǐ yào zhège nánrén zàihū nǐ.,You always say that you want this man to care about you.,wife,,,,,,,,,,wife,-ve,judgement,invoke,attribution,,,,,,,
21:35.6,21:38.6,149,,,,,M_Wen_H02,你要这个男人去承担一些家里的责任,Nǐ yào zhège nánrén qù chéngdān yīxiē jiālǐ de zérèn.,You want this man to take on some of the responsibilities of the family.,wife,,,,,,,,,,,,,,,,,,,,,
21:38.6,21:40.2,149,,,,,M_Wen_H02,关心你..照顾你,Guānxīn nǐ.. zhàogù nǐ.,To care about you and take care of you.,wife,,,,,,,,,,,,,,,,,,,,,
21:40.2,21:42.6,149,,,,,M_Wen_H02,你心里一定是有这种渴望的,Nǐ xīnlǐ yīdìng shì yǒu zhè zhǒng kěwàng de.,You must have this desire in your heart.,wife,,,,,,,,,,wife,+ve,affect,inscribe,,,,,,contract:proclaim,,
21:42.6,21:49.9,149,,,,,M_Wen_H02,但是你希望他来对你在意也好..照顾也好..关心也好的时候..,Dànshì nǐ xīwàng tā lái duì nǐ zàiyì yě hǎo.. zhàogù yě hǎo.. guānxīn yě hǎo de shíhòu..,But when you want him to pay attention to you.. to take care of you.. and to care about you..,wife,,,,,,,,,,wife,-ve,judgement,invoke,counter-expectancy,,,,,,,
21:49.9,21:53.2,149,,,,,M_Wen_H02,你有没有在关心照顾你自己,nǐ yǒu méiyǒu zài guānxīn zhàogù nǐ zìjǐ,Are you caring for and taking care of yourself,wife,,,,,,,,,,wife,-ve,judgement,invoke,rhetorical question,,,,,contract:proclaim,,
21:53.2,21:56.4,149,,,,,M_Wen_H02,你有没有看重你自己..,Nǐ yǒu méiyǒu kànzhòng nǐ zìjǐ..,Do you value yourself,wife,,,,,,,,,,wife,-ve,judgement,invoke,rhetorical question,,,,,contract:proclaim,,
21:56.4,21:59.9,149,,,,,M_Wen_H02,你有没有想多为自己做一点什么,nǐ yǒu méiyǒu xiǎng duō wèi zìjǐ zuò yīdiǎn shénme,Do you want to do more for yourself,wife,,,,,,,,,,wife,-ve,judgement,invoke,rhetorical question,,,,,contract:proclaim,,
21:59.9,22:04.0,149,,,,,M_Wen_H02,你有多久没有去仔细地照过镜子,Nǐ yǒu duōjiǔ méiyǒu qù zǐxì de zhàoguò jìngzi,How long have you not looked into the mirror carefully,wife,,,,,,,,,,wife,-ve,judgement,invoke,rhetorical question,,,,,contract:proclaim,,
22:04.0,22:06.0,149,,,,,M_Wen_H02,去保养一下,Qù bǎoyǎng yīxià,Got a facial,wife,,,,,,,,,,wife,-ve,judgement,invoke,rhetorical question,,,,,contract:proclaim,,
22:06.0,22:08.3,149,,,,,M_Wen_H02,或者说我去买一件新衣服,Huòzhě shuō wǒ qù mǎi yī jiàn xīn yīfú.,Or say let me go to buy a new dress.,wife,,,,,,,,,,,,,,,,,,,expand:entertain,,
22:08.3,22:10.3,149,,,,,M_Wen_H02,我和好朋友去逛一下街,Wǒ hé hǎo péngyǒu qù guàng yīxià jiē.,Let me go shopping with my good friends.,wife,,,,,,,,,,,,,,,,,,,,,
22:10.3,22:13.6,149,,,,,M_Wen_H02,我带着儿子去逛个街..买一身漂亮的衣服,Wǒ dài zhāo er zi qù guàng gè jiē.. mǎi yīshēn piàoliang de yīfú.,Let me take my son to shopping and buy myself a beautiful dress.,wife,,,,,,,,,,,,,,,,,,,,,
22:13.6,22:16.2,149,,,,,M_Wen_H02,去好好地吃一顿饭,Qù hǎohǎo de chī yī dùn fàn.,Go to have a good meal.,wife,,,,,,,,,,,,,,,,,,,,,
22:16.2,22:19.2,149,,,,,M_Wen_H02,找一点你原来的爱好,Zhǎo yīdiǎn nǐ yuánlái de àihào.,Find some of your old hobbies.,wife,,,,,,,,,,,,,,,,,,,,,
22:19.2,22:22.3,149,,,,,M_Wen_H02,大哥尚有一个爱好..他爱好书法,Dàgē shàng yǒu yīgè àihào.. tā àihào shūfǎ.,This big Brother still has a hobby. He loves calligraphy.,wife,,,,,,,,,,husband,+ve,affect,inscribe,,,,,,,,
22:22.3,22:23.4,149,,,,,M_Wen_H02,那么你呢,Nàme nǐ ne,How about you,wife,,,,,,,,,,wife,-ve,affect,invoke,contrast,,,,,,,
22:23.4,22:24.9,149,,,,,M_Wen_H02,你爱好什么,Nǐ àihào shénme,What do you like,wife,,,,,,,,,,wife,-ve,judgement,invoke,rhetorical question,,,,,contract:proclaim,,
22:27.4,22:28.6,150,,,,Wife_H02_AW,Wife_H02_AW,我没有爱好,Wǒ méiyǒu àihào.,I have no hobbies.,female mediator,,,,,,,,,,,,,,,,,,,,,
22:28.6,22:33.1,151,,I,S,M_Wen_H02,M_Wen_H02,你已经在这个家里面..那么多年来..你已经忘记了你自己,Nǐ yǐjīng zài zhège jiā lǐmiàn.. nàme duōnián lái.. nǐ yǐjīng wàngjìle nǐ zìjǐ.,You have already.. in this home.. for so many years.. you have already forgotten yourself.,wife,,,,,,,,,,wife,-ve,judgement,invoke,contrast,,,,,,,
22:33.1,22:40.4,151,,,,,M_Wen_H02,所以说当你发现他出现了一些危险的信号的时候你格外紧张,Suǒyǐ shuō dāng nǐ fāxiàn tā chūxiànle yīxiē wéixiǎn de xìnhào de shíhòu nǐ géwài jǐnzhāng.,So when you find out that he has some dangerous signals.. you are particularly nervous.,wife,,,,,,,,,,wife,-ve,affect,inscribe,,,,up:isolated,,,,
22:40.4,22:43.5,151,,,,,M_Wen_H02,你会要死要活,Nǐ huì yàosǐ yào huó.,You will threaten to die.,wife,,,,,,,,,,wife,-ve,judgement,inscribe,,,,up:isolated,,,,
22:43.5,22:51.7,151,,,,,M_Wen_H02,我觉得你到今天..在我们说大哥要去改变的同时..我觉得你是时候找回一点点自己,Wǒ juédé nǐ dào jīntiān.. zài wǒmen shuō dàgē yào qù gǎibiàn de tóngshí.. wǒ juédé nǐ shì shíhòu zhǎo huí yī diǎndiǎn zìjǐ.,I think that today.. when we comment that big brother should make some changes.. I think it is time for you to find yourself a little bit.,wife,,,,,,,,,,wife,-ve,judgement,invoke,directive,,,,,expand:entertain,,
22:51.7,22:54.3,151,,,,,M_Wen_H02,对自己稍微地好一点点了,Duì zìjǐ shāowéi dì hǎo yī diǎndiǎnle.,Be a little nicer to yourself.,wife,,,,,,,,,,wife,-ve,judgement,invoke,directive,,,,,,,
22:54.3,22:59.8,151,,,,,M_Wen_H02,和你的朋友去..多走动走动,Hé nǐ de péngyǒu qù.. duō zǒudòng zǒudòng.,Go to get your friends.. and do more socializing.,wife,,,,,,,,,,,,,,,,,,,,,
22:59.8,23:01.7,151,,,,,M_Wen_H02,多聚一聚,Duō jù yī jù.,Meet people more often.,wife,,,,,,,,,,,,,,,,,,,,,
23:01.7,23:04.4,151,,,,,M_Wen_H02,你去找点你自己的爱好,Nǐ qù zhǎo diǎn nǐ zìjǐ de àihào.,Go to find some of your own hobbies.,wife,,,,,,,,,,,,,,,,,,,,,
23:04.4,23:07.8,151,,,,,M_Wen_H02,挑个广场舞上个老年大学,Tiāo gè guǎngchǎng wǔ. Shàng gè lǎonián dàxué.,Pick a square dancing group. Go to study in a school for the elderly.,wife,,,,,,,,,,,,,,,,,,,,,
23:07.8,23:12.2,151,,,,,M_Wen_H02,想想自己干点什么..好不好,Xiǎng xiǎng zìjǐ gàn diǎn shénme.. hǎobù hǎo,Think about what you can do.. okay,wife,,,,,,,,,,wife,-ve,judgement,invoke,directive,,,,,,,
23:12.4,23:33.4,151,,,,Voiceover,Voiceover,,,,,,,,,,,,,,,,,,,,,,,,,
23:33.4,23:42.7,152,,,,M_Hu_H02,M_Hu_H02,比如说..我问李先生这一边..你感动过她的事情..你认为大概有什么,Bǐrú shuō.. wǒ wèn lǐ xiānshēng zhè yībiān.. nǐ gǎndòngguò tā de shìqíng.. nǐ rènwéi dàgài yǒu shé me,For example.. I ask Mr. Li. What are the things you have done that have touched her,husband,,,,,,,,,,man (generic),-ve,judgement,inscribe,,,,,,expand:entertain,,
23:42.7,23:50.2,152,,,,,M_Hu_H02,你要是有..我就给你开支票,Nǐ yàoshi yǒu.. wǒ jiù gěi nǐ kāi zhīpiào.,If you have done something.. I will give you a cheque.,husband,,,,,,,,,,,,,,,,,,,,,
23:50.2,23:51.8,153,,,,Husband_H02_WH,Husband_H02_WH,这个我欠缺,Zhège wǒ qiànquē.,I was not good in this respect,male mediator,,,,,,,,,,self,-ve,judgement,inscribe,,,,,,monoglossic,,
23:51.8,23:52.6,153,,,,,Husband_H02_WH,我改,Wǒ gǎi.,I will change.,male mediator,,,,,,,,,,self,+ve,judgement,invoke,irrealis,,,,,monoglossic,,
23:52.6,23:54.4,154,,,,M_Hu_H02,M_Hu_H02,好..你改,Hǎo.. nǐ gǎi.,Ok.. you will change.,husband,,,,,,,,,,,,,,,,,,,,,
23:54.4,23:55.6,154,,,,,M_Hu_H02,我先帮你记录一下,Wǒ xiān bāng nǐ jìlù yīxià.,I will help you record it first.,husband,,,,,,,,,,,,,,,,,,,,,
23:55.6,23:58.2,154,,,,,M_Hu_H02,第一张支票..零蛋,Dì yī zhāng zhīpiào.. língdàn.,The first cheque.. zero.,husband,,,,,,,,,,husband,-ve,judgement,invoke,metaphor,,,,,,,
23:58.2,24:00.2,154,,,,,M_Hu_H02,还有机会啊,Hái yǒu jīhuì a.,There are still chances.,husband,,,,,,,,,,,,,,,,,,,,,
24:00.2,24:06.6,154,,,,,M_Hu_H02,第二张支票这么多年你有没有说过坚定她内心的想法,Dì èr zhāng zhīpiào. Zhème duōnián nǐ yǒu méiyǒu shuōguò jiāndìng tā nèixīn de xiǎngfǎ,The second cheque. In the past years.. have you said something that had strengthened her love for you,husband,,,,,,,,,,man (generic),+ve,judgement,inscribe,,,,,,expand:entertain,,
24:06.6,24:11.1,154,,,,,M_Hu_H02,包括她跟别人吵架的时候你突然站出来说..老婆..别吵..我来,Bāokuò tā gēn biérén chǎojià de shíhòu nǐ túrán zhàn chūlái shuō.. lǎopó.. bié chǎo.. wǒ lái.,Including when she quarrels with others.. you suddenly stand out and say.. Dear.. it's ok. Let me deal with it.,husband,,,,,,,,,,,,,,,,,,,,,
24:11.1,24:12.8,154,,,,,M_Hu_H02,李女士..有吧,Lǐ nǚshì.. yǒu ba,Ms. Li.. has he done anything,wife,,,,,,,,,,,,,,,,,,,,,
24:12.8,24:16.2,154,,,,,M_Hu_H02,又没有,Yòu méiyǒu,No again,wife,,,,,,,,,,husband,-ve,judgement,invoke,denial,,,,,contract:disclaim:counter,,
24:16.2,24:19.8,154,,,,,M_Hu_H02,好..恭喜你..加零,Hǎo.. gōngxǐ nǐ.. jiā líng.,Ok.. congratulations.. another zero.,husband,,,,,,,,,,husband,-ve,judgement,invoke,metaphor,,,,,,,
24:19.8,24:22.8,154,,,,,M_Hu_H02,我告诉你..你肯定会想还有机会吗,Wǒ gàosù nǐ.. nǐ kěndìng huì xiǎng hái yǒu jīhuì ma,I tell you.. definitely you are wondering if there is another chance,husband,,,,,,,,,,,,,,,,,,,,,
24:22.8,24:25.2,154,,,,,M_Hu_H02,我要交工资啊..是吧,Wǒ yào jiāo gōngzī a.. shì ba,I give all my salary to the family.. right,husband,,,,,,,,,,man (generic),+ve,judgement,invoke,evoke,,,,,,,
24:25.2,24:27.5,154,,,,,M_Hu_H02,我为这个家也做了很多事啊,Wǒ wèi zhège jiā yě zuòle hěnduō shì a.,I have done a lot for this family.. too.,husband,,,,,,,,,,,,,,,,,,,,,
24:27.5,24:33.3,154,,,,,M_Hu_H02,假设有..如果一个男人正常表现..算一万块存款..,Jiǎshè yǒu.. rúguǒ yīgè nánrén zhèngcháng biǎoxiàn.. suàn yī wàn kuài cúnkuǎn..,Suppose if you have done so. If a man can get ten thousand RMB deposit for normal performance..,wife,,,,,,,,,,,,,,,,,,,,,
24:33.3,24:34.7,154,,,,,M_Hu_H02,你给他多少钱,nǐ gěi tā duōshǎo qián,how much do you give him,wife,,,,,,,,,,,,,,,,,,,,,
24:34.7,24:38.0,155,,,,Wife_H02_AW,Wife_H02_AW,我给他的几乎都是百分之百吧,Wǒ gěi tā de jīhū dōu shì bǎifēnzhībǎi ba.,I give him almost 100%.,male mediator,,,,,,,,,,antagonist,+ve,judgement,invoke,metaphor,,给他百分百,down:isolated,几乎,expand:entertain,,
24:38.0,24:39.8,156,,,,M_Hu_H02,M_Hu_H02,可以给到一万块..这一块,Kěyǐ gěi dào yī wàn kuài.. zhè yīkuài,So you can give him ten thousand RMB.. on this one,wife,,,,,,,,,,,,,,,,,,,,,
24:39.8,24:43.3,156,,,,,M_Hu_H02,好..不错一万,Hǎo.. bùcuò. Yī wàn.,Ok.. yes. Ten thousand.,wife,,,,,,,,,,husband,+ve,judgement,invoke,metaphor,,,,,,,
24:43.3,24:49.4,156,,,,,M_Hu_H02,这句话我知道有一个人心里面一暖,Zhè jù huà wǒ zhīdào. Yǒu yīgè rénxīn lǐmiàn yī nuǎn.,I know.. this sentence.. makes somebody feeling warm in his heart.,husband,,,,,,,,,,husband,+ve,affect,inscribe,,,,,,expand:entertain,,
24:49.4,24:52.0,156,,,,,M_Hu_H02,好..有公就有婆啊,Hǎo.. yǒu gōng jiù yǒu pó a.,Ok.. there is a husband.. then there is a wife.,husband,,,,,,,,,,,,,,,,,,,,,
24:52.0,24:54.4,156,,,,,M_Hu_H02,我们算一下李女士你的存款..好不好,Wǒmen suàn yīxià lǐ nǚshì nǐ de cúnkuǎn.. hǎobù hǎo,Let's count Ms. Li's deposit.. ok,wife,,,,,,,,,,,,,,,,,,,,,
24:54.4,24:57.3,156,,,,,M_Hu_H02,你这边呢就是主要是防范风险,Nǐ zhè biān ní jiùshì zhǔyàoshi fángfàn fēngxiǎn.,The objectives on your side is mainly to prevent risks.,wife,,,,,,,,,,woman (generic),+ve,judgement,inscribe,,,,,,expand:entertain,,
24:57.3,24:58.9,156,,,,,M_Hu_H02,你为自己存了多少钱,Nǐ wèi zìjǐ cúnle duōshǎo qián,How much are you saving for yourself,wife,,,,,,,,,,,,,,,,,,,,,
24:58.9,25:06.2,156,,,,,M_Hu_H02,第一个这个..关键时候你能够拿出来控制局面的力量..有没有,Dì yīgè zhège.. guānjiàn shíhòu nǐ nénggòu ná chūlái kòngzhì júmiàn de lìliàng.. yǒu méiyǒu,The first one.. at the crucial time.. can you come up with the power to control the situation.. yes or no,wife,,,,,,,,,,woman (generic),+ve,judgement,inscribe,,,,,,expand:entertain,,
25:06.2,25:10.4,156,,,,,M_Hu_H02,比如说..你们家要是离开你..那..他吃饭都成问题,Bǐrú shuō.. nǐmen jiā yàoshi líkāi nǐ.. nà.. tā chīfàn dōu chéng wèntí.,For example.. if your family leaves you.. then he will have difficulty feeding himself.,wife,,,,,,,,,,,,,,,,,,,expand:entertain,,
25:10.4,25:13.7,156,,,,,M_Hu_H02,这个就绝对控场了..是不是啊,Zhège jiù juéduì kòng chǎngle.. shì bùshì a,This is absolutely control.. isn't it,wife,,,,,,,,,,,,,,,,,,,,,
25:13.7,25:17.3,157,,,,Wife_H02_AW,Wife_H02_AW,嗯..我要是离开了..他饭都不会做,Ń.. wǒ yào shi líkāile.. tā fàn dōu bù huì zuò.,Well.. if I leave.. he can't cook at all.,male mediator,,,,,,,,,,self,+ve,judgement,invoke,denial,,不会做,up:infused,饭都,contract:proclaim,,
25:17.3,25:21.0,157,,,,,Wife_H02_AW,这么多年来..这些家务..都是我自个干,Zhème duōnián lái.. zhèxiē jiāwù.. dōu shì wǒ zì gě gàn.,For many years.. these household chores have been on my own.,male mediator,,,,,,,,,,self,+ve,judgement,invoke,evoke,,自个干,up:infused,多年,contract:proclaim,,
25:21.0,25:23.5,158,,I,S,Husband_H02_WH,Husband_H02_WH,她这样说了的情况下就给她五千,Tā zhèyàng shuōle de qíngkuàng xià jiù gěi tā wǔqiān.,Since she says this way.. I can give her five thousand.,male mediator,,,,,,,,,,antagonist,+ve,judgement,invoke,metaphor,,给她,down:infused,五千,expand:entertain,,
25:23.5,25:24.6,159,,,,M_Hu_H02,M_Hu_H02,好..五千,Hǎo.. wǔqiān.,Ok.. five thousand.,wife,,,,,,,,,,,,,,,,,,,,,
25:24.6,25:39.4,159,,,,,M_Hu_H02,呃..第二个..你吸引李先生的点..很有感染力..吸引力..魅力..让他心里面暗暗赞叹的点,È.. dì èr gè.. nǐ xīyǐn lǐ xiānshēng de diǎn.. hěn yǒu gǎnrǎn lì.. xīyǐn lì.. mèilì.. ràng tā xīnlǐ miàn'àn àn zàntàn de diǎn.,Eh.. the second one.. what are the aspects for you to attract Mr. Li Making you appear very appealing.. attractive.. charming.. and making him secretly appreciate you,wife,,,,,,,,,,woman (generic),+ve,appreciation,inscribe,,,,,,expand:entertain,,
25:39.4,25:43.9,159,,,,,M_Hu_H02,一头秀发啊..身材好啊..腰很细啊..都可以,Yītóu xiù fà a.. shēncái hǎo a.. yāo hěn xì a.. dōu kěyǐ.,For example.. anything like beautify hair.. good body shape.. very thin waist.. etc.,wife,,,,,,,,,,,,,,,,,,,,,
25:43.3,25:43.9,160,,,,Wife_H02_AW,Wife_H02_AW,呵呵,Hēhē,Ha ha,,,,,,,,,,,,,,,,,,,,,,
25:43.9,25:44.9,160,,,,,Wife_H02_AW,那没有,nà méiyǒu.,I don't have those.,male mediator,,,,,,,,,,self,-ve,appreciation,inscribe,,,,,,monoglossic,,
25:44.9,25:47.4,160,,,,,Wife_H02_AW,因为这个吧..我不注重这个,Yīnwèi zhège ba.. wǒ bù zhùzhòng zhège.,Because.. about this.. I don't pay attention to this.,male mediator,,,,,,,,,,self,-ve,judgement,invoke,evoke,,,,,monoglossic,,
25:47.4,25:48.8,160,O,,,,Wife_H02_AW,我不太注重,Wǒ bù tài zhùzhòng.,I don't pay much attention to this.,male mediator,,,,,,,,,,self,-ve,judgement,invoke,denial,,不注重,down:isolated,太,monoglossic,,
25:48.0,25:48.7,161,O,I,,M_Hu_H02,M_Hu_H02,不太注重,Bù tài zhùzhòng.,Not much attention.,wife,,,,,,,,,,,,,,,,,,,,,
25:48.8,25:50.7,162,,I,S,Wife_H02_AW,Wife_H02_AW,都注重到生意上头了,Dōu zhùzhòng dào shēngyì shàngtoule.,I put all my focus on the family business.,male mediator,,,,,,,,,,self,+ve,judgement,invoke,evoke,,注重,up:isolated,都,monoglossic,,
25:50.7,25:53.0,163,,I,S,Husband_H02_WH,Husband_H02_WH,这个给她十块钱吧,Zhège gěi tā shí kuài qián ba.,Give her ten RMB on this.,male mediator,,,,,,,,,,antagonist,+ve,judgement,invoke,metaphor,,给她,down:infused,十块,expand:entertain,,
25:52.9,25:54.4,164,,,,M_Hu_H02,M_Hu_H02,好..最后一个,Hǎo.. zuìhòu yī gè.,Ok.. the last one.,wife,,,,,,,,,,,,,,,,,,,,,
25:54.4,26:02.6,164,,,,,M_Hu_H02,在出现关键问题的时候..能够站出来为你说话..坚定不移地支持你的亲朋好友..有没有,Zài chūxiàn guānjiàn wèntí de shíhòu.. nénggòu zhàn chūlái wèi nǐ shuōhuà.. jiāndìng bù yí dì zhīchí nǐ de qīnpéng hǎoyǒu.. yǒu méiyǒu,When there are critical issues.. are there anyone in your family or among your friends.. who can stand out and speak for you.. give you unconditionale support,wife,,,,,,,,,,woman (generic),+ve,judgement,invoke,evoke,,,,,expand:entertain,,
26:02.6,26:06.8,164,,,,,M_Hu_H02,比如说邻里啊..他的家人啊..就是子女不算,Bǐrú shuō línlǐ a.. tā de jiārén a.. jiùshì zǐnǚ bù suàn.,For example.. someone in the neighbourhood. Someone in his family. But.. children are not counted.,wife,,,,,,,,,,,,,,,,,,,,,
26:06.7,26:08.3,165,O,I,S,Husband_H02_WH,Husband_H02_WH,子女不算那个没有,Zǐnǚ bù suàn nàgè méiyǒu.,If children are not counted.. then none.,male mediator,,,,,,,,,,antagonist,-ve,judgement,invoke,denial,,,,,monoglossic,,
26:07.3,26:09.0,166,O,I,S,M_Hu_H02,M_Hu_H02,子女肯定站出来说话,Zǐnǚ kěndìng zhàn chūlái shuōhuà.,Of course the children will stand out and defend for her.,husband,,,,,,,,,,,,,,,,,,,,,
26:09.0,26:10.8,167,O,,,Husband_H02_WH,Husband_H02_WH,你有没有,Nǐ yǒu méiyǒu,Do you have anyone,antagonist,,,,,,,,,,,,,,,,,,,,,
26:10.5,26:11.5,168,O,I,,M_Hu_H02,M_Hu_H02,就没了,Jiù méiliǎo,No one,wife,,,,,,,,,,,,,,,,,,,,,
26:11.4,26:13.6,169,,,,Wife_H02_AW,Wife_H02_AW,没有站到我这方面的,Méiyǒu zhàn dào wǒ zhè fāngmiàn de.,No body will stand on my side.,male mediator,,,,,,,,,,self,-ve,judgement,inscribe,,,,,,monoglossic,,
26:13.6,26:16.6,170,,I,S,Husband_H02_WH,Husband_H02_WH,一万分也..给十分吧,Yī wàn fēn yě.. gěi shífēn ba.,For ten thousand points.. let's give her ten points.,male mediator,,,,,,,,,,antagonist,-ve,judgement,invoke,metaphor,,给她,down:infused,十分,expand:entertain,,
26:16.7,26:17.9,171,,I,S,M_Hu_H02,M_Hu_H02,又是十分,Yòu shì shífēn.,Another ten.,wife,,,,,,,,,,wife,-ve,judgement,invoke,counter-expectancy,,,,,contract:disclaim:counter,,
26:17.9,26:18.4,172,,,,Husband_H02_WH,Husband_H02_WH,嗯,Ń.,Ok.,male mediator,,,,,,,,,,,,,,,,,,,,,
26:18.4,26:20.4,172,O,I,S,,Husband_H02_WH,这个十分只是给她个面子,Zhège shífēn zhǐshì gěi tā gè miànzi.,This ten points is just to give her face.,male mediator,,,,,,,,,,self,+ve,judgement,inscribe,,,,down:isolated,,contract:disclaim:counter,,
26:20.0,26:22.0,173,O,I,S,M_Hu_H02,M_Hu_H02,十分你这叫外卖都不够啊,Shífēn nǐ zhè jiào wàimài dōu bùgòu a.,With ten points.. it’s not enough for you to order a takeaway.,wife,,,,,,,,,,husband,-ve,judgement,invoke,metaphor,,,up:infused,,,,
26:22.0,26:23.8,174,,,,Husband_H02_WH,Husband_H02_WH,十分叫外卖都费劲呢,Shífēn jiào wàimài dōu fèijìng ne.,It’s very hard to order a takeaway.,male mediator,,,,,,,,,,antagonist,-ve,judgement,invoke,metaphor,,给她,up:infused,十分,monoglossic,,
26:23.8,26:26.2,175,,I,S,M_Hu_H02,M_Hu_H02,李女士..你拿到了五千零二十块钱,Lǐ nǚshì.. nǐ ná dàole wǔqiān líng èrshí kuài qián.,Ms. Li.. you got five thousand and twenty RMB.,wife,,,,,,,,,,,,,,,,,,,,,
26:26.2,26:28.8,175,,,,,M_Hu_H02,李先生三个指标拿到了一万块钱,Lǐ xiānshēng sān gè zhǐbiāo ná dàole yī wàn kuài qián.,Mr. Li got 10..000 RMB for three indicators.,husband,,,,,,,,,,,,,,,,,,,,,
26:28.8,26:31.0,175,,,,,M_Hu_H02,当然是你给他的啊,Dāngrán shì nǐ gěi tā de a.,Of course you gave it to him.,wife,,,,,,,,,,wife,+ve,judgement,invoke,metaphor,,,,,contract:proclaim,,
26:31.0,26:34.8,175,,,,,M_Hu_H02,当然..这一万块钱..反过来说..他也可以给到你,Dāngrán.. zhè yī wàn kuài qián.. fǎn guòlái shuō.. tā yě kěyǐ gěi dào nǐ.,Of course.. this 10..000 RMB.. on the other hand.. he could also give you.,wife,,,,,,,,,,,,,,,,,,,,,
26:34.8,26:36.4,175,,,,,M_Hu_H02,那这个时候我肯定有说话权,Nà zhège shíhòu wǒ kěndìng yǒu shuōhuà quán.,At this time.. I definitely have the right to speak.,couple,,,,,,,,,,self,+ve,judgement,inscribe,,,,,,contract:proclaim,,
